shl_idf_cd,school,sido,gugun,type,subject
03a581da-7b43-426a-a760-b317c99f8562,강릉고등학교,강원특별자치도,강릉시,진로,미술 창작
03a581da-7b43-426a-a760-b317c99f8562,강릉고등학교,강원특별자치도,강릉시,일반,기술·가정
03a581da-7b43-426a-a760-b317c99f8562,강릉고등학교,강원특별자치도,강릉시,진로,경제 수학
03a581da-7b43-426a-a760-b317c99f8562,강릉고등학교,강원특별자치도,강릉시,진로,심화 영어
03a581da-7b43-426a-a760-b317c99f8562,강릉고등학교,강원특별자치도,강릉시,일반,제2외국어
03a581da-7b43-426a-a760-b317c99f8562,강릉고등학교,강원특별자치도,강릉시,진로,직무 영어
03a581da-7b43-426a-a760-b317c99f8562,강릉고등학교,강원특별자치도,강릉시,일반,생명과학
03a581da-7b43-426a-a760-b317c99f8562,강릉고등학교,강원특별자치도,강릉시,일반,미적분I
03a581da-7b43-426a-a760-b317c99f8562,강릉고등학교,강원특별자치도,강릉시,일반,영어II
03a581da-7b43-426a-a760-b317c99f8562,강릉고등학교,강원특별자치도,강릉시,융합,여행지리
03a581da-7b43-426a-a760-b317c99f8562,강릉고등학교,강원특별자치도,강릉시,일반,지구과학
03a581da-7b43-426a-a760-b317c99f8562,강릉고등학교,강원특별자치도,강릉시,일반,물리학
03a581da-7b43-426a-a760-b317c99f8562,강릉고등학교,강원특별자치도,강릉시,일반,세계사
03a581da-7b43-426a-a760-b317c99f8562,강릉고등학교,강원특별자치도,강릉시,일반,영어I
03a581da-7b43-426a-a760-b317c99f8562,강릉고등학교,강원특별자치도,강릉시,일반,교육학
03a581da-7b43-426a-a760-b317c99f8562,강릉고등학교,강원특별자치도,강릉시,일반,체육1
03a581da-7b43-426a-a760-b317c99f8562,강릉고등학교,강원특별자치도,강릉시,일반,체육2
03a581da-7b43-426a-a760-b317c99f8562,강릉고등학교,강원특별자치도,강릉시,일반,정보
03a581da-7b43-426a-a760-b317c99f8562,강릉고등학교,강원특별자치도,강릉시,일반,대수
03a581da-7b43-426a-a760-b317c99f8562,강릉고등학교,강원특별자치도,강릉시,일반,문학
03a581da-7b43-426a-a760-b317c99f8562,강릉고등학교,강원특별자치도,강릉시,일반,화학
03a581da-7b43-426a-a760-b317c99f8562,강릉고등학교,강원특별자치도,강릉시,진로,기하
03a581da-7b43-426a-a760-b317c99f8562,강릉고등학교,강원특별자치도,강릉시,진로,경제
03a581da-7b43-426a-a760-b317c99f8562,강릉고등학교,강원특별자치도,강릉시,일반,미술
03a581da-7b43-426a-a760-b317c99f8562,강릉고등학교,강원특별자치도,강릉시,진로,정치
03a581da-7b43-426a-a760-b317c99f8562,강릉고등학교,강원특별자치도,강릉시,진로,보건
03a581da-7b43-426a-a760-b317c99f8562,강릉고등학교,강원특별자치도,강릉시,일반,음악
03a581da-7b43-426a-a760-b317c99f8562,강릉고등학교,강원특별자치도,강릉시,일반,한문
03a581da-7b43-426a-a760-b317c99f8562,강릉고등학교,강원특별자치도,강릉시,융합,논술
300d13d4-fbae-4f6b-b060-be4a916d455e,강릉명륜고등학교,강원특별자치도,강릉시,융합,기후변화와 지속가능한 세계
300d13d4-fbae-4f6b-b060-be4a916d455e,강릉명륜고등학교,강원특별자치도,강릉시,융합,기후변화와 환경생태
300d13d4-fbae-4f6b-b060-be4a916d455e,강릉명륜고등학교,강원특별자치도,강릉시,진로,동아시아 역사 기행
300d13d4-fbae-4f6b-b060-be4a916d455e,강릉명륜고등학교,강원특별자치도,강릉시,융합,독서 토론과 글쓰기
300d13d4-fbae-4f6b-b060-be4a916d455e,강릉명륜고등학교,강원특별자치도,강릉시,융합,과학의 역사와 문화
300d13d4-fbae-4f6b-b060-be4a916d455e,강릉명륜고등학교,강원특별자치도,강릉시,진로,화학 반응의 세계
300d13d4-fbae-4f6b-b060-be4a916d455e,강릉명륜고등학교,강원특별자치도,강릉시,융합,세계 문화와 영어
300d13d4-fbae-4f6b-b060-be4a916d455e,강릉명륜고등학교,강원특별자치도,강릉시,일반,영어 독해와 작문
300d13d4-fbae-4f6b-b060-be4a916d455e,강릉명륜고등학교,강원특별자치도,강릉시,진로,미술 감상과 비평
300d13d4-fbae-4f6b-b060-be4a916d455e,강릉명륜고등학교,강원특별자치도,강릉시,진로,도시의 미래 탐구
300d13d4-fbae-4f6b-b060-be4a916d455e,강릉명륜고등학교,강원특별자치도,강릉시,진로,음악 연주와 창작
300d13d4-fbae-4f6b-b060-be4a916d455e,강릉명륜고등학교,강원특별자치도,강릉시,융합,생애 설계와 자립
300d13d4-fbae-4f6b-b060-be4a916d455e,강릉명륜고등학교,강원특별자치도,강릉시,진로,세포와 물질대사
300d13d4-fbae-4f6b-b060-be4a916d455e,강릉명륜고등학교,강원특별자치도,강릉시,일반,세계시민과 지리
300d13d4-fbae-4f6b-b060-be4a916d455e,강릉명륜고등학교,강원특별자치도,강릉시,진로,주제 탐구 독서
300d13d4-fbae-4f6b-b060-be4a916d455e,강릉명륜고등학교,강원특별자치도,강릉시,일반,현대사회와 윤리
300d13d4-fbae-4f6b-b060-be4a916d455e,강릉명륜고등학교,강원특별자치도,강릉시,진로,영미 문학 읽기
300d13d4-fbae-4f6b-b060-be4a916d455e,강릉명륜고등학교,강원특별자치도,강릉시,융합,언어생활과 한자
300d13d4-fbae-4f6b-b060-be4a916d455e,강릉명륜고등학교,강원특별자치도,강릉시,융합,사회문제 탐구
300d13d4-fbae-4f6b-b060-be4a916d455e,강릉명륜고등학교,강원특별자치도,강릉시,진로,물질과 에너지
300d13d4-fbae-4f6b-b060-be4a916d455e,강릉명륜고등학교,강원특별자치도,강릉시,진로,역학과 에너지
300d13d4-fbae-4f6b-b060-be4a916d455e,강릉명륜고등학교,강원특별자치도,강릉시,융합,매체 의사소통
300d13d4-fbae-4f6b-b060-be4a916d455e,강릉명륜고등학교,강원특별자치도,강릉시,진로,인공지능 기초
300d13d4-fbae-4f6b-b060-be4a916d455e,강릉명륜고등학교,강원특별자치도,강릉시,융합,융합과학 탐구
300d13d4-fbae-4f6b-b060-be4a916d455e,강릉명륜고등학교,강원특별자치도,강릉시,진로,인공지능 수학
300d13d4-fbae-4f6b-b060-be4a916d455e,강릉명륜고등학교,강원특별자치도,강릉시,진로,전자기와 양자
300d13d4-fbae-4f6b-b060-be4a916d455e,강릉명륜고등학교,강원특별자치도,강릉시,융합,수학과제 탐구
300d13d4-fbae-4f6b-b060-be4a916d455e,강릉명륜고등학교,강원특별자치도,강릉시,진로,지구시스템과학
300d13d4-fbae-4f6b-b060-be4a916d455e,강릉명륜고등학교,강원특별자치도,강릉시,융합,윤리문제 탐구
300d13d4-fbae-4f6b-b060-be4a916d455e,강릉명륜고등학교,강원특별자치도,강릉시,진로,인문학과 윤리
300d13d4-fbae-4f6b-b060-be4a916d455e,강릉명륜고등학교,강원특별자치도,강릉시,진로,한국지리 탐구
300d13d4-fbae-4f6b-b060-be4a916d455e,강릉명륜고등학교,강원특별자치도,강릉시,융합,언어생활 탐구
300d13d4-fbae-4f6b-b060-be4a916d455e,강릉명륜고등학교,강원특별자치도,강릉시,진로,직무 의사소통
300d13d4-fbae-4f6b-b060-be4a916d455e,강릉명륜고등학교,강원특별자치도,강릉시,일반,확률과 통계
300d13d4-fbae-4f6b-b060-be4a916d455e,강릉명륜고등학교,강원특별자치도,강릉시,일반,독서와 작문
300d13d4-fbae-4f6b-b060-be4a916d455e,강릉명륜고등학교,강원특별자치도,강릉시,일반,사회와 문화
300d13d4-fbae-4f6b-b060-be4a916d455e,강릉명륜고등학교,강원특별자치도,강릉시,일반,화법과 언어
300d13d4-fbae-4f6b-b060-be4a916d455e,강릉명륜고등학교,강원특별자치도,강릉시,진로,생물의 유전
300d13d4-fbae-4f6b-b060-be4a916d455e,강릉명륜고등학교,강원특별자치도,강릉시,진로,윤리와 사상
300d13d4-fbae-4f6b-b060-be4a916d455e,강릉명륜고등학교,강원특별자치도,강릉시,융합,미디어 영어
300d13d4-fbae-4f6b-b060-be4a916d455e,강릉명륜고등학교,강원특별자치도,강릉시,진로,문학과 영상
300d13d4-fbae-4f6b-b060-be4a916d455e,강릉명륜고등학교,강원특별자치도,강릉시,진로,인간과 심리
300d13d4-fbae-4f6b-b060-be4a916d455e,강릉명륜고등학교,강원특별자치도,강릉시,융합,수학과 문화
300d13d4-fbae-4f6b-b060-be4a916d455e,강릉명륜고등학교,강원특별자치도,강릉시,진로,행성우주과학
300d13d4-fbae-4f6b-b060-be4a916d455e,강릉명륜고등학교,강원특별자치도,강릉시,일반,생태와 환경
300d13d4-fbae-4f6b-b060-be4a916d455e,강릉명륜고등학교,강원특별자치도,강릉시,진로,교육의 이해
300d13d4-fbae-4f6b-b060-be4a916d455e,강릉명륜고등학교,강원특별자치도,강릉시,진로,미적분II
300d13d4-fbae-4f6b-b060-be4a916d455e,강릉명륜고등학교,강원특별자치도,강릉시,진로,법과 사회
300d13d4-fbae-4f6b-b060-be4a916d455e,강릉명륜고등학교,강원특별자치도,강릉시,융합,실용 통계
300d13d4-fbae-4f6b-b060-be4a916d455e,강릉명륜고등학교,강원특별자치도,강릉시,진로,미술 창작
300d13d4-fbae-4f6b-b060-be4a916d455e,강릉명륜고등학교,강원특별자치도,강릉시,일반,기술·가정
300d13d4-fbae-4f6b-b060-be4a916d455e,강릉명륜고등학교,강원특별자치도,강릉시,진로,경제 수학
300d13d4-fbae-4f6b-b060-be4a916d455e,강릉명륜고등학교,강원특별자치도,강릉시,진로,심화 영어
300d13d4-fbae-4f6b-b060-be4a916d455e,강릉명륜고등학교,강원특별자치도,강릉시,일반,제2외국어
300d13d4-fbae-4f6b-b060-be4a916d455e,강릉명륜고등학교,강원특별자치도,강릉시,진로,직무 영어
300d13d4-fbae-4f6b-b060-be4a916d455e,강릉명륜고등학교,강원특별자치도,강릉시,일반,생명과학
300d13d4-fbae-4f6b-b060-be4a916d455e,강릉명륜고등학교,강원특별자치도,강릉시,일반,미적분I
300d13d4-fbae-4f6b-b060-be4a916d455e,강릉명륜고등학교,강원특별자치도,강릉시,일반,영어II
300d13d4-fbae-4f6b-b060-be4a916d455e,강릉명륜고등학교,강원특별자치도,강릉시,융합,여행지리
300d13d4-fbae-4f6b-b060-be4a916d455e,강릉명륜고등학교,강원특별자치도,강릉시,일반,지구과학
300d13d4-fbae-4f6b-b060-be4a916d455e,강릉명륜고등학교,강원특별자치도,강릉시,일반,물리학
300d13d4-fbae-4f6b-b060-be4a916d455e,강릉명륜고등학교,강원특별자치도,강릉시,일반,세계사
300d13d4-fbae-4f6b-b060-be4a916d455e,강릉명륜고등학교,강원특별자치도,강릉시,일반,영어I
300d13d4-fbae-4f6b-b060-be4a916d455e,강릉명륜고등학교,강원특별자치도,강릉시,일반,교육학
300d13d4-fbae-4f6b-b060-be4a916d455e,강릉명륜고등학교,강원특별자치도,강릉시,일반,체육1
300d13d4-fbae-4f6b-b060-be4a916d455e,강릉명륜고등학교,강원특별자치도,강릉시,일반,체육2
300d13d4-fbae-4f6b-b060-be4a916d455e,강릉명륜고등학교,강원특별자치도,강릉시,일반,정보
300d13d4-fbae-4f6b-b060-be4a916d455e,강릉명륜고등학교,강원특별자치도,강릉시,일반,대수
300d13d4-fbae-4f6b-b060-be4a916d455e,강릉명륜고등학교,강원특별자치도,강릉시,일반,문학
300d13d4-fbae-4f6b-b060-be4a916d455e,강릉명륜고등학교,강원특별자치도,강릉시,일반,화학
300d13d4-fbae-4f6b-b060-be4a916d455e,강릉명륜고등학교,강원특별자치도,강릉시,진로,기하
300d13d4-fbae-4f6b-b060-be4a916d455e,강릉명륜고등학교,강원특별자치도,강릉시,진로,경제
300d13d4-fbae-4f6b-b060-be4a916d455e,강릉명륜고등학교,강원특별자치도,강릉시,일반,미술
300d13d4-fbae-4f6b-b060-be4a916d455e,강릉명륜고등학교,강원특별자치도,강릉시,진로,보건
300d13d4-fbae-4f6b-b060-be4a916d455e,강릉명륜고등학교,강원특별자치도,강릉시,일반,음악
300d13d4-fbae-4f6b-b060-be4a916d455e,강릉명륜고등학교,강원특별자치도,강릉시,일반,한문
300d13d4-fbae-4f6b-b060-be4a916d455e,강릉명륜고등학교,강원특별자치도,강릉시,융합,논술
315c1e91-3482-4016-9bcc-40a70be6ee57,강릉문성고등학교,강원특별자치도,강릉시,융합,역사로 탐구하는 현대 세계
315c1e91-3482-4016-9bcc-40a70be6ee57,강릉문성고등학교,강원특별자치도,강릉시,진로,심화 영어 독해와 작문
315c1e91-3482-4016-9bcc-40a70be6ee57,강릉문성고등학교,강원특별자치도,강릉시,융합,기후변화와 환경생태
315c1e91-3482-4016-9bcc-40a70be6ee57,강릉문성고등학교,강원특별자치도,강릉시,진로,동아시아 역사 기행
315c1e91-3482-4016-9bcc-40a70be6ee57,강릉문성고등학교,강원특별자치도,강릉시,융합,독서 토론과 글쓰기
315c1e91-3482-4016-9bcc-40a70be6ee57,강릉문성고등학교,강원특별자치도,강릉시,진로,화학 반응의 세계
315c1e91-3482-4016-9bcc-40a70be6ee57,강릉문성고등학교,강원특별자치도,강릉시,일반,영어 독해와 작문
315c1e91-3482-4016-9bcc-40a70be6ee57,강릉문성고등학교,강원특별자치도,강릉시,진로,국제 관계의 이해
315c1e91-3482-4016-9bcc-40a70be6ee57,강릉문성고등학교,강원특별자치도,강릉시,진로,미술 감상과 비평
315c1e91-3482-4016-9bcc-40a70be6ee57,강릉문성고등학교,강원특별자치도,강릉시,융합,소프트웨어와 생활
315c1e91-3482-4016-9bcc-40a70be6ee57,강릉문성고등학교,강원특별자치도,강릉시,진로,도시의 미래 탐구
315c1e91-3482-4016-9bcc-40a70be6ee57,강릉문성고등학교,강원특별자치도,강릉시,진로,음악 감상과 비평
315c1e91-3482-4016-9bcc-40a70be6ee57,강릉문성고등학교,강원특별자치도,강릉시,진로,문학 감상과 비평
315c1e91-3482-4016-9bcc-40a70be6ee57,강릉문성고등학교,강원특별자치도,강릉시,진로,세포와 물질대사
315c1e91-3482-4016-9bcc-40a70be6ee57,강릉문성고등학교,강원특별자치도,강릉시,일반,세계시민과 지리
315c1e91-3482-4016-9bcc-40a70be6ee57,강릉문성고등학교,강원특별자치도,강릉시,진로,주제 탐구 독서
315c1e91-3482-4016-9bcc-40a70be6ee57,강릉문성고등학교,강원특별자치도,강릉시,일반,현대사회와 윤리
315c1e91-3482-4016-9bcc-40a70be6ee57,강릉문성고등학교,강원특별자치도,강릉시,진로,영미 문학 읽기
315c1e91-3482-4016-9bcc-40a70be6ee57,강릉문성고등학교,강원특별자치도,강릉시,융합,사회문제 탐구
315c1e91-3482-4016-9bcc-40a70be6ee57,강릉문성고등학교,강원특별자치도,강릉시,진로,물질과 에너지
315c1e91-3482-4016-9bcc-40a70be6ee57,강릉문성고등학교,강원특별자치도,강릉시,진로,역학과 에너지
315c1e91-3482-4016-9bcc-40a70be6ee57,강릉문성고등학교,강원특별자치도,강릉시,진로,인공지능 기초
315c1e91-3482-4016-9bcc-40a70be6ee57,강릉문성고등학교,강원특별자치도,강릉시,융합,융합과학 탐구
315c1e91-3482-4016-9bcc-40a70be6ee57,강릉문성고등학교,강원특별자치도,강릉시,진로,인공지능 수학
315c1e91-3482-4016-9bcc-40a70be6ee57,강릉문성고등학교,강원특별자치도,강릉시,진로,전자기와 양자
315c1e91-3482-4016-9bcc-40a70be6ee57,강릉문성고등학교,강원특별자치도,강릉시,융합,수학과제 탐구
315c1e91-3482-4016-9bcc-40a70be6ee57,강릉문성고등학교,강원특별자치도,강릉시,진로,생활과학 탐구
315c1e91-3482-4016-9bcc-40a70be6ee57,강릉문성고등학교,강원특별자치도,강릉시,융합,윤리문제 탐구
315c1e91-3482-4016-9bcc-40a70be6ee57,강릉문성고등학교,강원특별자치도,강릉시,진로,인문학과 윤리
315c1e91-3482-4016-9bcc-40a70be6ee57,강릉문성고등학교,강원특별자치도,강릉시,진로,한국지리 탐구
315c1e91-3482-4016-9bcc-40a70be6ee57,강릉문성고등학교,강원특별자치도,강릉시,융합,언어생활 탐구
315c1e91-3482-4016-9bcc-40a70be6ee57,강릉문성고등학교,강원특별자치도,강릉시,융합,음악과 미디어
315c1e91-3482-4016-9bcc-40a70be6ee57,강릉문성고등학교,강원특별자치도,강릉시,일반,확률과 통계
315c1e91-3482-4016-9bcc-40a70be6ee57,강릉문성고등학교,강원특별자치도,강릉시,일반,독서와 작문
315c1e91-3482-4016-9bcc-40a70be6ee57,강릉문성고등학교,강원특별자치도,강릉시,일반,사회와 문화
315c1e91-3482-4016-9bcc-40a70be6ee57,강릉문성고등학교,강원특별자치도,강릉시,일반,화법과 언어
315c1e91-3482-4016-9bcc-40a70be6ee57,강릉문성고등학교,강원특별자치도,강릉시,진로,생물의 유전
315c1e91-3482-4016-9bcc-40a70be6ee57,강릉문성고등학교,강원특별자치도,강릉시,진로,데이터 과학
